"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"34","22567"," 22915"," 22926"," 22953"," 21906"," 22495"," 22555"," 22557"," 21422"," 21421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","84970L"," 71459"," 22429"," 22262"," 47590B"," 47590A"," 22669"," 22148"," 22957"," 47566"," 22963"," 22962"," 22961"," 22960"," 22967"," 22310"," 22969"," 22722"," 22720"," 84978"," 22087"," 84970S"," 22083"," 22910"," 22338"," 22576"," 22600"," 22478"," 22496"," 22495"," 23019"," 23017"," 23024"," 23236"," 23243"," 23245"," 23252"," 23249"," 23250"," 23318"," 23319"," 23298"," 22580"," 22086"," 23311"," 23294"," 23293"," 23295"," 23297"," 23296"," 23326"," 23327"," 23324"," 23325"," 23328"," 23433"," 22340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","23126"," 22326"," 22328"," 22629"," 21212"," 21086"," 21094"," 21080"," 22634"," 22635"," 23254"," 23256"," 23255"," 23007"," 23008"," 22551"," 22555"," 22544"," 22539"," 22540"," 22745"," 22746"," 23229"," 22492"," 23127"," 22333"," 23390"," 21121"," 16161U"," 22045"," 23128"," POST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","22669"," 22668"," 22816"," 85088"," 23048"," 22435"," 22818"," 23008"," 84199"," 22144"," 23077"," 22586"," 22566"," 22565"," 22141"," 23128"," 22142"," 21841"," 84580"," 84581"," 23127"," 23126"," 22270"," 23156"," 20985"," 23298"," 47566"," 20725"," 22384"," 22273"," 22271"," 22274"," 22749"," 22128"," 22371"," 22375"," 22374"," 22372"," 22940"," 20971"," 23513"," 23512"," 23511"," 23518"," 23515"," 23517"," 23514"," 23516"," 23520"," 23579"," 23335"," 21733"," 85123A"," 22804"," 23159"," 23154"," 21125"," 21126"," 21439"," 22208"," 22209"," 22210"," 21446"," 22758"," 22754"," 22753"," 84536A"," 22809"," 23188"," 22759"," 23078"," 16238"," 21328"," 22563"," 22562"," 22564"," 23197"," 23198"," 23196"," 16258A"," 23500"," 20674"," 20675"," 20676"," 20677"," 21061"," 23214"," 37475"," 21528"," 22308"," 51014A"," 21034",NA,NA,NA,NA,NA,NA,NA,NA
"38","21581"," 22619"," 84997B"," 20727"," 20726"," 22383"," 21249"," 22378"," 22175"," 22176"," 84997C"," 20728"," 22382"," 21915"," 22549"," 21578"," 21577"," 22245"," 22244"," 22449"," 22450"," 22451"," 22993"," 20725"," 22384"," 22662"," 22333"," 22273"," 22379"," 22138"," 22617"," 22195"," 22380"," 21213"," 22331"," 21933"," 21932"," 22620"," 21976"," 21058"," 22466"," 21731"," 23388"," 23389"," 20971"," 23391"," 23390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","22629"," 22551"," 22630"," 22557"," 21240"," 20675"," 20674"," 20676"," 21245"," 21244"," 21242"," 23256"," 23255"," 23254"," 21238"," 22631"," 22556"," 22634"," 21452"," 22555"," POST"," 23245"," 23295"," 23296"," 23293"," 37495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","84375"," 21217"," 21212"," 21977"," 22417"," 21975"," 21976"," 22551"," 85099B"," 22355"," 84992"," POST"," 22630"," 21880"," 21879"," 22390"," 22504"," 22740"," 22754"," 22755"," 22667"," 22666"," 84906"," 46000U"," 22629"," 22356"," 20719"," 20724"," 21258"," 22539"," 22544"," 22545"," 22540"," 22547"," 22556"," 22147"," 22352"," 21559"," 85232A"," 21218"," 22531"," 22661"," 21731"," 22326"," 23256"," 23254"," 23255"," 22423"," 22712"," 22029"," 22817"," 22329"," 22628"," 22727"," 22728"," 22729"," 22730"," 84380"," 22968"," 21561"," 23307"," 22726"," 85066"," 84816"," 22457"," 23388"," 23389"," 23390"," 22984"," 22698"," 22699"," 22697"," 23345"," 23346"," 23240"," 23236"," 21915"," 21914"," 23371"," 23372"," 21156"," 22508"," 23559"," 22512"," 22899"," 22367"," 23084"," 23108"," 22507"," 23487"," 23407",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","22617"," 22544"," 22539"," 22540"," 22489"," 22505"," 21430"," 23241"," 23236"," 23240"," 21918"," 22399"," 23007"," 23010"," 23008"," 22551"," 22556"," 22554"," 22614"," 22180"," 22899"," 23243"," 22720"," 22838"," 20725"," 20726"," 22326"," 21559"," 22328"," 22382"," 22630"," 22631"," 23206"," 23209"," 22423"," 23346"," 23345"," 22131"," 84509A"," 22636"," 22320"," 22727"," 22726"," 22492"," 22652"," 22029"," 22716"," 22969"," 22662"," 22961"," 23245"," 23289"," 23290"," 23291"," 23292"," 23293"," 20837"," 20838"," 20840"," 22099"," 21452"," 22646"," 22644"," 21055"," 22483"," 22530"," 22534"," 22138"," 22139"," POST"," 22374"," 23203"," 23390"," 23388"," 23389"," 23511"," 23515"," 23513"," 23519"," 23517"," 22367"," 22898"," 21156"," 22629"," 22846"," 22417"," 22951"," 23307"," 23508"," 23506"," 23510"," 22728"," 23367"," 23368"," 23366"," 23493"," 21993"," 23480"," 23569"," 21733"
"42","21125"," 37495"," 21286"," 21284"," 21452"," 22637"," 21669"," 21673"," 21670"," 21668"," 21672"," 21671"," 22775"," 22805"," 22892"," 22908"," 22897"," 23199"," 21212"," 22951"," 22417"," 21975"," 23307"," 21976"," 21210"," 22416"," 22949"," 23293"," 23296"," 22907"," 22969"," 23113"," 22989"," 22666"," 23243"," 23518"," 23517"," 23514"," 23515"," 20723"," 23203"," 20718"," 20728"," 23551"," 23377"," 23379"," 23380"," 22614"," 21967"," 21981"," 23381"," 21984"," 21982"," 23545"," 23231"," 22705"," 22704"," 16161P"," 23546"," 16156S"," 22708"," 23549"," 23366"," 20983"," 20974"," 22530"," 22534"," 22492"," 21791"," 21914"," 22138"," 22328"," 20750"," 20749"," 23281"," 23310"," 23077"," 22326"," 21731"," 22544"," 22551"," 22539"," 84997A"," 84997D"," POST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","21212"," 21975"," 21976"," 22417"," 21094"," 21080"," 21086"," 21915"," 21914"," 21703"," 21936"," 22416"," 21210"," 84988"," 22534"," 22531"," 20725"," 22537"," 22547"," POST"," 21213"," 22951"," 84991"," 20726"," 22662"," 20727"," 22382"," 22434"," 23209"," 23203"," 23298"," 22620"," 22440"," 22492"," 23084"," 23221"," 23220"," 23297"," 23293"," 23295"," 23353"," 22544"," 23281"," 23282"," 22077"," 85049E"," 21172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","15056BL"," 22423"," 21843"," 84279B"," POST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","20712"," 22663"," 85099F"," 21929"," 21928"," 22630"," 22326"," 22957"," 22859"," 22432"," POST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","84997D"," 84997C"," 84997A"," 21770"," POST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","23241"," 23240"," 22138"," 22617"," 21395"," 21394"," 35810A"," 47593B"," 21578"," 21429"," 20750"," 20749"," 84912A"," 21380"," POST"," 22498"," 22668"," 47590A"," 47566B"," 47590B"," 22317"," 22325"," 22318"," 21249"," 21251"," 21156"," 22367"," 47591D"," 23243"," 21975"," 22417"," 21976"," 21977"," 22951"," 84991"," 23307"," 22627"," 22624"," 22720"," 22326"," 23109"," 21199"," 21986"," 21981"," 22614"," 22551"," 22554"," 22556"," 20977"," 20981"," 21424"," 21426"," 21430"," 23238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","22314"," 22313"," 22312"," 22311"," 21833"," 21544"," 23084"," 22630"," 22629"," 22551"," 23256"," 22556"," 84997C"," 84997A"," 22555"," 84077"," 22620"," 22584"," 22585"," 22813"," 21982"," 23207"," 21935"," 22652"," 21231"," 22936"," 22931"," 84375"," 22964"," 22965"," 23235"," 23237"," 23244"," 22982"," 23162"," 23308"," 23307"," 22417"," 22849"," 22848"," 22846"," 23206"," 22467"," 22725"," 22729"," 22728"," 48188"," 22383"," 22721"," 22348"," 22980"," 23114"," 23392"," 84828"," 21989"," 21987"," 21988"," 84997B"," 84997D"," 22553"," 22554"," 21967"," 22615"," 21563"," 21564"," 84558A"," 70006"," 22435"," 22437"," 23507"," 23510"," 21232"," 21985"," 21481"," 84029E"," 22027"," 21509"," 72598"," 23101"," 22952"," 22366"," 22492"," 22961"," 21250"," 84378"," 84380"," 21558"," 21559"," 22631"," 22494"," 23293"," 23296",NA,NA,NA,NA,NA,NA,NA,NA
"49","47559B"," 22851"," 84987"," 84536B"," 22951"," 37448"," 47591D"," 21109"," 21975"," 21976"," 22417"," 21972"," 22416"," 22949"," POST"," 21977"," 21212"," 23077"," 22644"," 37501"," 21108"," 23159"," 22635"," 21843"," 22138"," 22617"," 23245"," 84535B"," 47580"," 22634"," 21107"," 21106"," 84596G"," 84596L"," 84596B"," 84596F"," 22064"," 22067"," 35924"," 22649"," 37447"," 23308"," 72225C"," 37495"," 16048"," 23076"," 22027"," 22646"," 21884"," 48185"," 21217"," 22221"," 22720"," 22899"," 22367"," 22046"," 22582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","22099"," 22098"," 23000"," 23177"," 23176"," 22630"," 22551"," 22748"," 22746"," 22745"," 22614"," 23008"," 23007"," 22726"," 22729"," 22727"," 22725"," 22728"," 22663"," 20719"," 20724"," 20723"," 21937"," 85099F"," 20712"," 85099C"," 85099B"," 84012"," 84006"," 22245"," 22466"," POST"," 22328"," 22628"," 22666"," 20713"," 23244"," 23235"," 23237"," 23241"," 22348"," 22374"," 23199"," 23204"," 23283"," 23084"," 23202"," 23208"," 22908"," 22629"," 22974"," 22303"," 22972"," 37475"," 22326"," 21990"," 47518F"," 47593B"," 23200"," 22385"," 23196"," 22894"," 22999"," 22895"," 22554"," 22556"," 22661"," 23346"," 20668"," 23345"," 22898"," 23115"," 23114"," 23206"," 23379"," 23381"," 22549"," 21791"," 23388"," 23389"," 23290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","84755"," 71053"," 22784"," 21907"," 21169"," 21770"," 22192"," 22427"," 22417"," 22697"," 22699"," 23171"," 23170"," 22423"," 22960"," 23298"," 22637"," 20724"," 85099B"," 85099C"," 20717"," 16161P"," 22045"," 22434"," 22440"," 22549"," 22139"," 22138"," 22553"," 22634"," 23049"," 23050"," 23051"," 23052"," 23254"," 23008"," 20676"," 20677"," 20675"," 20674"," 23255"," 23256"," 23007"," 23253"," 21124"," 21121"," 20685"," 20719"," 21164"," 22413"," 22674"," 21976"," 47566"," 22551"," 22554"," 21212"," 22558"," 23079"," 23108"," 23112"," 23166"," 23167"," 23165"," 48184"," 23359"," 85049E"," 23234"," 21906"," 22494"," 23245"," 21446"," 20914"," 16008"," 20712"," 22632"," 22668"," 20866"," 21481"," 84378"," 84029E"," 22326"," 21680"," 20723"," 85123A"," 84968E"," 22734"," 22039"," 23388"," 23389"," 23432"," 21394",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","22625"," 22627"," 22626"," 22674"," 22672"," 22675"," 21218"," 22624"," 22423"," 84988"," 21974"," 22957"," 22967"," 20749"," 20750"," 22242"," 22243"," 22914"," 82552"," 22670"," 21916"," POST"," 22191"," 22192"," 22193"," 22194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","23168"," 23240"," 23267"," 23290"," 23291"," 23292"," 23289"," 21787"," 15036"," 21479"," 84031A"," 84031B"," 22027"," 21508"," 22820"," 22961"," 20751"," 20754"," 22629"," 22630"," 22631"," 23256"," 23254"," 21563"," 21918"," 84077"," 51014C"," POST"," 23282"," 23281"," 22714"," 23297"," 23319"," 23123"," 23355"," 23356"," 23357"," 23377"," 23392"," 23559"," 23280"," 23378"," 22489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","22748"," 21055"," 21328"," 22418"," 21883"," 22138"," 22617"," 22326"," 21094"," 21086"," 21080"," 21936"," 22634"," 22273"," 22750"," 20679"," 85014A"," 20750"," 85099B"," 21039"," 22356"," 20724"," 22504"," POST"," 23051"," 23393"," 23201"," 22457"," 22555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","17003"," 22556"," 22551"," 22557"," 20974"," 20975"," POST"," 47566B"," 47599A"," 22128"," 21977"," 47566"," 47590B"," 47590A"," 21172"," 21207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","22078"," 22079"," 22080"," 22077"," 22505"," 22516"," 22517"," 22518"," 22519"," 22514"," 22515"," 22522"," 22524"," 22525"," 22933"," 22934"," 84218"," 84228"," 22148"," 22857"," 22858"," 22859"," 22860"," 21915"," 21914"," 22492"," 22619"," 21891"," 22620"," 22659"," 22720"," 22722"," 22692"," 20685"," 22379"," 22378"," 22354"," 21243"," 21244"," 21242"," 21239"," 21240"," 20676"," 20677"," 21238"," 20675"," 22523"," 23231"," 23230"," 23233"," 22989"," 22990"," 22969"," 22962"," 22963"," 22960"," 22666"," 22907"," 22968"," 22652"," 22654"," 22653"," 22651"," 22630"," 22662"," 22635"," 22029"," 22382"," 22544"," 22613"," 22629"," 22617"," 22634"," 22417"," 22631"," 22556"," 22716"," 22636"," 22423"," 22699"," 22698"," 22697"," 84997B"," 21080"," 21086"," 21094"," 21210"," 21216"," 21212"," 21217"," 21880"," 22139"," 22333"," 22329"," 22628"," 22667"," 21218"," 22840"," 22841"," 22842"
"57","22801"," 22845"," 22060"," 22423"," 22619"," 21135"," 21717"," 22451"," 22770"," 22666"," POST"," 22624"," 22722"," 22915"," 22957"," 22720"," 21672"," 22236"," 84997B"," 21578"," 84613A"," 22960"," 22962"," 21257"," 84819"," 84796B"," 22993"," 23231"," 22504"," 22168"," 22169"," 22975"," 22261"," 21937"," 22501"," 21535"," 21531"," 84969"," 21318"," 22223"," 21467"," 84820"," 22794"," 20971"," 22644"," 22138"," 47591D"," 21700"," 47559B"," 37501"," 37500"," 37495"," 22851"," 22613"," 21080"," 84509B"," 21974"," 84987"," 22937"," 22955"," 21977"," 21212"," 22417"," 84991"," 84535B"," 23170"," 23173"," 23007"," 23256"," 23111"," 23118"," 23080"," 23108"," 22699"," 23010"," 21084"," 21090"," 23174"," 23175"," 23210"," 22990"," 21042"," 23008"," 21430"," 22623"," 23013"," 23014"," 23245"," 23267"," 23286"," 23287"," 23315"," 23546"," 23548"," 22840"," 22852"," 21770"," 22398"," 22702"," 21843"
"58","22547"," 22635"," 22634"," 22669"," 23298"," 47566"," 47590A"," 21524"," 48138"," 22692"," 22691"," 23184"," 22915"," 22029"," 22045"," 23196"," 23229"," 22537"," 22534"," 22544"," 22539"," 22531"," 22440"," 21878"," 22607"," 22549"," 21791"," 21888"," 84077"," 22138"," 22636"," 22971"," 22988"," 22617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","22066"," 22138"," 22509"," 23236"," 20749"," 20750"," 85232D"," 23247"," 22720"," 22721"," 23245"," 22500"," 23244"," 23299"," 22055"," 22061"," 22890"," 22423"," 37449"," 37446"," 22197"," 22649"," 22446"," 22448"," 85203"," 85204"," 22128"," 22129"," 21648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","85206A"," 35922"," 21733"," 22806"," 21314"," 22066"," 22026"," 21519"," 21520"," 22893"," POST"," 22088"," 21232"," 22646"," 37446"," 37495"," 47567B"," 22983"," 22224"," 84796A"," 21932"," 72741"," 84991"," 84535B"," 21933"," 23311"," 22307"," 23382"," 23267"," 21108"," 21907"," 23234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","20728"," 20713"," 21937"," 21936"," 21932"," 20717"," 22503"," 20712"," 85099C"," 22379"," 22356"," 20727"," 22384"," 21481"," 22273"," 22274"," 22749"," 22271"," 22147"," 22962"," 22961"," 22960"," 21693"," 21694"," 22469"," 23321"," 21391"," 35810A"," 21723"," 21944"," POST"," 23206"," 23208"," 23209"," 23344"," 23199"," 23200"," 23202"," 23267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","20685"," 22390"," 22396"," 85169A"," 85169D"," 85184C"," 20723"," 22661"," 21135"," 22098"," 21749"," 22859"," 85232A"," 84879"," 85170D"," POST"," 20724"," 22907"," 22962"," 22398"," 22252"," 22969"," 85040A"," 85230E"," 85230G"," 22893"," 22326"," 22328"," 22720"," 21980"," 85014B"," 23007"," 23008"," 22967"," 22957"," 22232"," 22248"," 22742"," 22367"," 21156"," 20725"," 22382"," 22628"," 22329"," 22303"," 85099B"," 22385"," 22419"," 22420"," 23154"," 22352"," 22399"," 79190B"," 79191C"," 79190A"," 22432"," 22994"," 23004"," 21990"," 84596B"," 84596F"," 23078"," 23065"," 23066"," 15039"," 21705"," 21238"," 22302"," 22319"," 22629"," 22968"," 22037"," 21746"," 23084"," 23199"," 23256"," 23254"," 23204"," 23281"," 21680"," 21981"," 20719"," 21731"," 20981"," 22554"," 35923"," 22915"," 22151"," 22632"," 22865"," 20718"," 79191B"," 71459"," 84945"," 22356"," 21108"," 22807",NA,NA,NA
"63","22583"," 22584"," 22812"," 22813"," 22222"," 22333"," 22429"," 22737"," 22739"," 22736"," 23102"," 23100"," 23101"," 85152"," 21791"," 22668"," 23298"," 47566"," 22669"," 22089"," 22090"," 23032"," 23034"," 84380"," 84378"," 22138"," 22617"," 22139"," 22119"," 23129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","20723"," 20724"," 23204"," 85099F"," 20725"," 21932"," 22383"," 20728"," 21933"," 22720"," 23245"," 20751"," 21155"," 22558"," 21154"," 21210"," 21947"," 22215"," 20914"," 22961"," 22485"," 22138"," 22139"," 23271"," 47504K"," 47503A"," 22471"," 22329"," 22628"," 23078"," 23077"," 23076"," 21212"," 22557"," 22555"," 22352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","20665"," 20963"," 71459"," 22551"," 22554"," 22555"," 22414"," 22365"," 22366"," 21747"," 21746"," 22960"," 21165"," 21770"," 82600"," 22326"," 22328"," 22329"," 22629"," 22631"," 22975"," 22976"," 23184"," 22849"," 22360"," 22363"," 22350"," 22845"," 16161G"," POST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","22149"," 22077"," 21249"," 22636"," 22634"," 22301"," 22300"," 21328"," 21329"," POST"," 22972"," 22367"," 23389"," 23348"," 22973"," 22320"," 23080"," 23240"," 22144"," 22142"," 22975"," 22976"," 22898"," 23298"," 23084"," 84598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
